arc,type
node10node26,source_in_transit_out
node11node26,source_in_transit_out
node20node26,source_in_transit_out
node17node26,source_in_transit_out
node8node27,source_in_transit_out
node3node27,source_in_transit_out
node13node27,source_in_transit_out
node20node27,source_in_transit_out
node10node27,source_in_transit_out
node9node27,source_in_transit_out
node6node27,source_in_transit_out
node14node27,source_in_transit_out
node17node28,source_in_transit_out
node20node28,source_in_transit_out
node15node28,source_in_transit_out
node14node28,source_in_transit_out
node1node28,source_in_transit_out
node5node29,source_in_transit_out
node16node29,source_in_transit_out
node4node29,source_in_transit_out
node10node30,source_in_transit_out
node11node30,source_in_transit_out
node8node30,source_in_transit_out
node26node20,source_out_transit_in
node26node10,source_out_transit_in
node26node11,source_out_transit_in
node26node17,source_out_transit_in
node27node13,source_out_transit_in
node27node20,source_out_transit_in
node27node8,source_out_transit_in
node27node9,source_out_transit_in
node27node10,source_out_transit_in
node27node14,source_out_transit_in
node27node6,source_out_transit_in
node27node3,source_out_transit_in
node28node1,source_out_transit_in
node28node20,source_out_transit_in
node28node17,source_out_transit_in
node28node14,source_out_transit_in
node28node15,source_out_transit_in
node29node16,source_out_transit_in
node29node4,source_out_transit_in
node29node5,source_out_transit_in
node30node8,source_out_transit_in
node30node10,source_out_transit_in
node30node11,source_out_transit_in
node7node2,exit_in_transit_out
node6node2,exit_in_transit_out
node22node2,exit_in_exit_out
node3node12,exit_in_transit_out
node7node12,exit_in_transit_out
node7node19,exit_in_transit_out
node13node19,exit_in_transit_out
node22node21,exit_in_exit_out
node9node21,exit_in_transit_out
node2node22,exit_in_exit_out
node21node22,exit_in_exit_out
node18node23,exit_in_transit_out
node16node23,exit_in_transit_out
node18node24,exit_in_transit_out
node5node24,exit_in_transit_out
node18node25,exit_in_transit_out
node15node25,exit_in_transit_out
node2node7,exit_out_transit_in
node2node6,exit_out_transit_in
node12node7,exit_out_transit_in
node12node3,exit_out_transit_in
node19node7,exit_out_transit_in
node19node13,exit_out_transit_in
node21node9,exit_out_transit_in
node23node18,exit_out_transit_in
node23node16,exit_out_transit_in
node24node5,exit_out_transit_in
node24node18,exit_out_transit_in
node25node15,exit_out_transit_in
node25node18,exit_out_transit_in
node17node1,transit_in_transit_out
node15node1,transit_in_transit_out
node4node1,transit_in_transit_out
node1node15,transit_in_transit_out
node14node15,transit_in_transit_out
node1node17,transit_in_transit_out
node20node17,transit_in_transit_out
node11node17,transit_in_transit_out
node11node8,transit_in_transit_out
node10node8,transit_in_transit_out
node9node8,transit_in_transit_out
node6node9,transit_in_transit_out
node8node9,transit_in_transit_out
node8node11,transit_in_transit_out
node10node11,transit_in_transit_out
node17node11,transit_in_transit_out
node1node4,transit_in_transit_out
node16node4,transit_in_transit_out
node5node4,transit_in_transit_out
node17node20,transit_in_transit_out
node10node20,transit_in_transit_out
node14node20,transit_in_transit_out
node9node6,transit_in_transit_out
node13node6,transit_in_transit_out
node16node5,transit_in_transit_out
node4node5,transit_in_transit_out
node5node16,transit_in_transit_out
node4node16,transit_in_transit_out
node6node13,transit_in_transit_out
node3node13,transit_in_transit_out
node20node10,transit_in_transit_out
node8node10,transit_in_transit_out
node11node10,transit_in_transit_out
node13node3,transit_in_transit_out
node14node3,transit_in_transit_out
node20node14,transit_in_transit_out
node3node14,transit_in_transit_out
node15node14,transit_in_transit_out
