variable,value,node_type_info,action,road_type,edge,period
C_node1node30_timber_t1,1.0,node1transit_node30source,C,timber,node1node30,1.0
C_node3node30_timber_t1,1.0,node3transit_node30source,C,timber,node3node30,1.0
C_node3node31_timber_t1,1.0,node3transit_node31source,C,timber,node3node31,1.0
C_node4node21_timber_t1,1.0,node4transit_node21transit,C,timber,node4node21,1.0
C_node4node28_timber_t1,1.0,node4transit_node28source,C,timber,node4node28,1.0
C_node4node30_timber_t1,1.0,node4transit_node30source,C,timber,node4node30,1.0
C_node5node32_timber_t1,1.0,node5transit_node32source,C,timber,node5node32,1.0
C_node5node34_timber_t1,1.0,node5transit_node34source,C,timber,node5node34,1.0
C_node5node35_timber_t2,1.0,node5transit_node35source,C,timber,node5node35,2.0
C_node6node28_timber_t1,1.0,node6transit_node28source,C,timber,node6node28,1.0
C_node6node30_timber_t1,1.0,node6transit_node30source,C,timber,node6node30,1.0
C_node7node20_timber_t1,1.0,node7transit_node20transit,C,timber,node7node20,1.0
C_node7node15_timber_t1,1.0,node7transit_node15transit,C,timber,node7node15,1.0
C_node7node31_timber_t1,1.0,node7transit_node31source,C,timber,node7node31,1.0
C_node7node33_timber_t1,1.0,node7transit_node33source,C,timber,node7node33,1.0
C_node9node14_timber_t1,1.0,node9transit_node14transit,C,timber,node9node14,1.0
C_node9node15_timber_t1,1.0000000000000004,node9transit_node15transit,C,timber,node9node15,1.0
C_node9node32_timber_t1,1.0,node9transit_node32source,C,timber,node9node32,1.0
C_node9node33_timber_t1,1.0,node9transit_node33source,C,timber,node9node33,1.0
C_node10node30_timber_t1,1.0,node10transit_node30source,C,timber,node10node30,1.0
C_node11node29_timber_t1,1.0,node11transit_node29source,C,timber,node11node29,1.0
C_node11node30_timber_t1,1.0,node11transit_node30source,C,timber,node11node30,1.0
C_node12node28_timber_t1,1.0,node12transit_node28source,C,timber,node12node28,1.0
C_node13node32_timber_t1,1.0,node13transit_node32source,C,timber,node13node32,1.0
C_node13node33_timber_t1,1.0,node13transit_node33source,C,timber,node13node33,1.0
C_node14node18_timber_t2,0.9999999999999998,node14transit_node18transit,C,timber,node14node18,2.0
C_node14node32_timber_t1,1.0,node14transit_node32source,C,timber,node14node32,1.0
C_node14node34_timber_t1,1.0,node14transit_node34source,C,timber,node14node34,1.0
C_node15node26_timber_t1,1.0,node15transit_node26exit,C,timber,node15node26,1.0
C_node15node33_timber_t1,1.0,node15transit_node33source,C,timber,node15node33,1.0
C_node16node32_timber_t2,1.0,node16transit_node32source,C,timber,node16node32,2.0
C_node16node35_timber_t2,1.0,node16transit_node35source,C,timber,node16node35,2.0
C_node18node34_timber_t1,1.0,node18transit_node34source,C,timber,node18node34,1.0
C_node18node35_timber_t2,1.0,node18transit_node35source,C,timber,node18node35,2.0
C_node20node29_timber_t1,1.0,node20transit_node29source,C,timber,node20node29,1.0
C_node20node31_timber_t1,1.0,node20transit_node31source,C,timber,node20node31,1.0
C_node21node25_timber_t1,1.0,node21transit_node25exit,C,timber,node21node25,1.0
C_node21node30_timber_t1,1.0,node21transit_node30source,C,timber,node21node30,1.0
C_node22node29_timber_t1,1.0,node22transit_node29source,C,timber,node22node29,1.0
C_node22node30_timber_t1,1.0,node22transit_node30source,C,timber,node22node30,1.0
C_node22node31_timber_t1,1.0,node22transit_node31source,C,timber,node22node31,1.0
C_node23node28_timber_t1,1.0,node23transit_node28source,C,timber,node23node28,1.0
M_node1node30_timber_t2,1.0,node1transit_node30source,M,timber,node1node30,2.0
M_node1node30_timber_t3,1.0,node1transit_node30source,M,timber,node1node30,3.0
M_node1node30_timber_t4,1.0,node1transit_node30source,M,timber,node1node30,4.0
M_node3node30_timber_t2,1.0,node3transit_node30source,M,timber,node3node30,2.0
M_node3node30_timber_t3,1.0,node3transit_node30source,M,timber,node3node30,3.0
M_node3node30_timber_t4,1.0,node3transit_node30source,M,timber,node3node30,4.0
M_node3node31_timber_t2,1.0,node3transit_node31source,M,timber,node3node31,2.0
M_node3node31_wide_t4,1.0,node3transit_node31source,M,wide,node3node31,4.0
M_node4node21_timber_t2,1.0,node4transit_node21transit,M,timber,node4node21,2.0
M_node4node21_timber_t3,1.0,node4transit_node21transit,M,timber,node4node21,3.0
M_node4node21_timber_t4,1.0,node4transit_node21transit,M,timber,node4node21,4.0
M_node4node28_timber_t2,1.0,node4transit_node28source,M,timber,node4node28,2.0
M_node4node28_wide_t4,1.0,node4transit_node28source,M,wide,node4node28,4.0
M_node4node30_timber_t2,1.0,node4transit_node30source,M,timber,node4node30,2.0
M_node4node30_wide_t4,1.0,node4transit_node30source,M,wide,node4node30,4.0
M_node5node32_timber_t2,1.0,node5transit_node32source,M,timber,node5node32,2.0
M_node5node32_timber_t3,1.0,node5transit_node32source,M,timber,node5node32,3.0
M_node5node32_wide_t5,1.0,node5transit_node32source,M,wide,node5node32,5.0
M_node5node34_timber_t2,1.0,node5transit_node34source,M,timber,node5node34,2.0
M_node5node34_wide_t4,1.0,node5transit_node34source,M,wide,node5node34,4.0
M_node5node34_wide_t5,1.0,node5transit_node34source,M,wide,node5node34,5.0
M_node5node35_timber_t3,1.0,node5transit_node35source,M,timber,node5node35,3.0
M_node5node35_timber_t4,1.0,node5transit_node35source,M,timber,node5node35,4.0
M_node5node35_timber_t5,1.0,node5transit_node35source,M,timber,node5node35,5.0
M_node6node28_timber_t2,1.0,node6transit_node28source,M,timber,node6node28,2.0
M_node6node28_timber_t3,1.0,node6transit_node28source,M,timber,node6node28,3.0
