variable,value,node_type_info,action,road_type,edge,period
C_node1node7_timber_t1,1.0,node1exit_node7transit,C,timber,node1node7,1.0
C_node2node40_timber_t1,1.0,node2transit_node40source,C,timber,node2node40,1.0
C_node6node13_timber_t1,1.0,node6transit_node13transit,C,timber,node6node13,1.0
C_node6node7_timber_t1,1.0,node6transit_node7transit,C,timber,node6node7,1.0
C_node6node37_timber_t1,1.0,node6transit_node37source,C,timber,node6node37,1.0
C_node8node37_timber_t1,1.0,node8transit_node37source,C,timber,node8node37,1.0
C_node10node41_timber_t1,1.0,node10transit_node41source,C,timber,node10node41,1.0
C_node11node41_timber_t1,1.0,node11transit_node41source,C,timber,node11node41,1.0
C_node11node41_timber_t3,1.0,node11transit_node41source,C,timber,node11node41,3.0
C_node12node39_timber_t1,1.0,node12transit_node39source,C,timber,node12node39,1.0
C_node13node26_timber_t1,1.0,node13transit_node26transit,C,timber,node13node26,1.0
C_node13node37_timber_t1,1.0,node13transit_node37source,C,timber,node13node37,1.0
C_node13node38_timber_t1,1.0,node13transit_node38source,C,timber,node13node38,1.0
C_node16node38_timber_t1,1.0,node16transit_node38source,C,timber,node16node38,1.0
C_node17node40_timber_t1,1.0,node17transit_node40source,C,timber,node17node40,1.0
C_node17node41_timber_t1,1.0,node17transit_node41source,C,timber,node17node41,1.0
C_node18node35_timber_t1,1.0,node18transit_node35exit,C,timber,node18node35,1.0
C_node18node40_timber_t1,1.0,node18transit_node40source,C,timber,node18node40,1.0
C_node18node40_timber_t3,1.0,node18transit_node40source,C,timber,node18node40,3.0
C_node20node38_timber_t1,1.0,node20transit_node38source,C,timber,node20node38,1.0
C_node20node39_timber_t1,1.0,node20transit_node39source,C,timber,node20node39,1.0
C_node21node40_timber_t1,1.0,node21transit_node40source,C,timber,node21node40,1.0
C_node21node40_timber_t3,1.0,node21transit_node40source,C,timber,node21node40,3.0
C_node21node41_timber_t1,1.0,node21transit_node41source,C,timber,node21node41,1.0
C_node21node41_timber_t3,1.0,node21transit_node41source,C,timber,node21node41,3.0
C_node22node37_timber_t1,1.0,node22transit_node37source,C,timber,node22node37,1.0
C_node22node39_timber_t1,1.0,node22transit_node39source,C,timber,node22node39,1.0
C_node25node29_timber_t1,1.0,node25transit_node29exit,C,timber,node25node29,1.0
C_node25node30_timber_t1,1.0,node25transit_node30transit,C,timber,node25node30,1.0
C_node26node37_timber_t1,1.0,node26transit_node37source,C,timber,node26node37,1.0
C_node26node38_timber_t1,1.0,node26transit_node38source,C,timber,node26node38,1.0
C_node26node39_timber_t1,1.0,node26transit_node39source,C,timber,node26node39,1.0
C_node28node41_timber_t1,1.0,node28transit_node41source,C,timber,node28node41,1.0
C_node28node41_timber_t3,1.0,node28transit_node41source,C,timber,node28node41,3.0
C_node30node41_timber_t1,1.0,node30transit_node41source,C,timber,node30node41,1.0
C_node30node41_timber_t3,1.0,node30transit_node41source,C,timber,node30node41,3.0
M_node1node7_timber_t2,1.0,node1exit_node7transit,M,timber,node1node7,2.0
M_node1node7_timber_t3,1.0,node1exit_node7transit,M,timber,node1node7,3.0
M_node1node7_timber_t4,1.0,node1exit_node7transit,M,timber,node1node7,4.0
M_node1node7_timber_t5,1.0,node1exit_node7transit,M,timber,node1node7,5.0
M_node2node40_timber_t2,1.0,node2transit_node40source,M,timber,node2node40,2.0
M_node2node40_timber_t3,1.0,node2transit_node40source,M,timber,node2node40,3.0
M_node2node40_timber_t4,1.0,node2transit_node40source,M,timber,node2node40,4.0
M_node6node13_timber_t2,1.0,node6transit_node13transit,M,timber,node6node13,2.0
M_node6node13_timber_t3,1.0,node6transit_node13transit,M,timber,node6node13,3.0
M_node6node13_timber_t4,1.0,node6transit_node13transit,M,timber,node6node13,4.0
M_node6node13_timber_t5,1.0,node6transit_node13transit,M,timber,node6node13,5.0
M_node6node7_timber_t2,1.0,node6transit_node7transit,M,timber,node6node7,2.0
M_node6node7_timber_t3,1.0,node6transit_node7transit,M,timber,node6node7,3.0
M_node6node7_timber_t4,1.0,node6transit_node7transit,M,timber,node6node7,4.0
M_node6node7_timber_t5,1.0,node6transit_node7transit,M,timber,node6node7,5.0
M_node6node37_timber_t2,1.0,node6transit_node37source,M,timber,node6node37,2.0
M_node6node37_timber_t3,1.0,node6transit_node37source,M,timber,node6node37,3.0
M_node6node37_wide_t5,1.0,node6transit_node37source,M,wide,node6node37,5.0
M_node8node37_timber_t2,1.0,node8transit_node37source,M,timber,node8node37,2.0
M_node8node37_timber_t3,1.0,node8transit_node37source,M,timber,node8node37,3.0
M_node8node37_wide_t5,1.0,node8transit_node37source,M,wide,node8node37,5.0
M_node10node41_timber_t2,1.0,node10transit_node41source,M,timber,node10node41,2.0
M_node10node41_timber_t3,1.0,node10transit_node41source,M,timber,node10node41,3.0
M_node10node41_timber_t4,1.0,node10transit_node41source,M,timber,node10node41,4.0
M_node11node41_timber_t4,1.0,node11transit_node41source,M,timber,node11node41,4.0
M_node12node39_timber_t2,1.0,node12transit_node39source,M,timber,node12node39,2.0
M_node12node39_timber_t3,1.0,node12transit_node39source,M,timber,node12node39,3.0
M_node12node39_wide_t5,1.0,node12transit_node39source,M,wide,node12node39,5.0
M_node13node26_timber_t2,1.0,node13transit_node26transit,M,timber,node13node26,2.0
M_node13node26_timber_t3,1.0,node13transit_node26transit,M,timber,node13node26,3.0
M_node13node26_timber_t4,1.0,node13transit_node26transit,M,timber,node13node26,4.0
M_node13node26_timber_t5,1.0,node13transit_node26transit,M,timber,node13node26,5.0
M_node13node37_timber_t2,1.0,node13transit_node37source,M,timber,node13node37,2.0
M_node13node37_timber_t3,1.0,node13transit_node37source,M,timber,node13node37,3.0
M_node13node37_wide_t5,1.0,node13transit_node37source,M,wide,node13node37,5.0
M_node13node38_timber_t2,1.0,node13transit_node38source,M,timber,node13node38,2.0
M_node13node38_timber_t3,1.0,node13transit_node38source,M,timber,node13node38,3.0
M_node13node38_wide_t5,1.0,node13transit_node38source,M,wide,node13node38,5.0
M_node16node38_timber_t2,1.0,node16transit_node38source,M,timber,node16node38,2.0
M_node16node38_timber_t3,1.0,node16transit_node38source,M,timber,node16node38,3.0
M_node16node38_wide_t5,1.0,node16transit_node38source,M,wide,node16node38,5.0
M_node17node40_timber_t2,1.0,node17transit_node40source,M,timber,node17node40,2.0
M_node17node40_timber_t3,1.0,node17transit_node40source,M,timber,node17node40,3.0
M_node17node40_timber_t4,1.0,node17transit_node40source,M,timber,node17node40,4.0
M_node17node41_timber_t2,1.0,node17transit_node41source,M,timber,node17node41,2.0
M_node17node41_timber_t3,1.0,node17transit_node41source,M,timber,node17node41,3.0
M_node17node41_timber_t4,1.0,node17transit_node41source,M,timber,node17node41,4.0
M_node18node35_timber_t2,1.0,node18transit_node35exit,M,timber,node18node35,2.0
M_node18node35_timber_t3,1.0,node18transit_node35exit,M,timber,node18node35,3.0
M_node18node35_timber_t4,1.0,node18transit_node35exit,M,timber,node18node35,4.0
M_node18node35_timber_t5,1.0,node18transit_node35exit,M,timber,node18node35,5.0
M_node18node40_timber_t4,1.0,node18transit_node40source,M,timber,node18node40,4.0
M_node20node38_timber_t2,1.0,node20transit_node38source,M,timber,node20node38,2.0
M_node20node38_timber_t3,1.0,node20transit_node38source,M,timber,node20node38,3.0
M_node20node38_wide_t5,1.0,node20transit_node38source,M,wide,node20node38,5.0
M_node20node39_timber_t2,1.0,node20transit_node39source,M,timber,node20node39,2.0
M_node20node39_timber_t3,1.0,node20transit_node39source,M,timber,node20node39,3.0
M_node20node39_wide_t5,1.0,node20transit_node39source,M,wide,node20node39,5.0
M_node21node40_timber_t4,1.0,node21transit_node40source,M,timber,node21node40,4.0
M_node21node41_timber_t4,1.0,node21transit_node41source,M,timber,node21node41,4.0
M_node21node41_timber_t5,1.0,node21transit_node41source,M,timber,node21node41,5.0
M_node22node37_timber_t2,1.0,node22transit_node37source,M,timber,node22node37,2.0
M_node22node37_timber_t3,1.0,node22transit_node37source,M,timber,node22node37,3.0
M_node22node37_timber_t4,1.0,node22transit_node37source,M,timber,node22node37,4.0
M_node22node37_timber_t5,1.0,node22transit_node37source,M,timber,node22node37,5.0
M_node22node39_timber_t2,1.0,node22transit_node39source,M,timber,node22node39,2.0
M_node22node39_timber_t3,1.0,node22transit_node39source,M,timber,node22node39,3.0
M_node22node39_timber_t4,1.0,node22transit_node39source,M,timber,node22node39,4.0
M_node22node39_timber_t5,1.0,node22transit_node39source,M,timber,node22node39,5.0
M_node25node29_timber_t2,1.0,node25transit_node29exit,M,timber,node25node29,2.0
M_node25node29_timber_t3,1.0,node25transit_node29exit,M,timber,node25node29,3.0
M_node25node29_timber_t4,1.0,node25transit_node29exit,M,timber,node25node29,4.0
M_node25node29_timber_t5,1.0,node25transit_node29exit,M,timber,node25node29,5.0
M_node25node30_timber_t2,1.0,node25transit_node30transit,M,timber,node25node30,2.0
M_node25node30_timber_t3,1.0,node25transit_node30transit,M,timber,node25node30,3.0
M_node25node30_timber_t4,1.0,node25transit_node30transit,M,timber,node25node30,4.0
M_node25node30_timber_t5,1.0,node25transit_node30transit,M,timber,node25node30,5.0
M_node26node37_timber_t2,1.0,node26transit_node37source,M,timber,node26node37,2.0
M_node26node37_timber_t3,1.0,node26transit_node37source,M,timber,node26node37,3.0
M_node26node37_timber_t4,1.0,node26transit_node37source,M,timber,node26node37,4.0
M_node26node37_timber_t5,1.0,node26transit_node37source,M,timber,node26node37,5.0
M_node26node38_timber_t2,1.0,node26transit_node38source,M,timber,node26node38,2.0
M_node26node38_timber_t3,1.0,node26transit_node38source,M,timber,node26node38,3.0
M_node26node38_timber_t4,1.0,node26transit_node38source,M,timber,node26node38,4.0
M_node26node38_timber_t5,1.0,node26transit_node38source,M,timber,node26node38,5.0
M_node26node39_timber_t2,1.0,node26transit_node39source,M,timber,node26node39,2.0
M_node26node39_timber_t3,1.0,node26transit_node39source,M,timber,node26node39,3.0
M_node26node39_timber_t4,1.0,node26transit_node39source,M,timber,node26node39,4.0
M_node26node39_timber_t5,1.0,node26transit_node39source,M,timber,node26node39,5.0
