variable,value,node_type_info,action,road_type,edge,period
C_node2node39_timber_t1,1.0,node2transit_node39transit,C,timber,node2node39,1.0
C_node2node13_timber_t1,1.0,node2transit_node13transit,C,timber,node2node13,1.0
C_node2node53_timber_t1,1.0,node2transit_node53source,C,timber,node2node53,1.0
C_node2node54_wide_t1,1.0,node2transit_node54source,C,wide,node2node54,1.0
C_node3node56_timber_t1,1.0,node3transit_node56source,C,timber,node3node56,1.0
C_node4node50_timber_t1,1.0,node4transit_node50source,C,timber,node4node50,1.0
C_node4node50_timber_t3,1.0,node4transit_node50source,C,timber,node4node50,3.0
C_node4node53_timber_t1,1.0,node4transit_node53source,C,timber,node4node53,1.0
C_node5node51_wide_t2,1.0,node5transit_node51source,C,wide,node5node51,2.0
C_node5node57_timber_t1,1.0,node5transit_node57source,C,timber,node5node57,1.0
C_node7node8_wide_t4,1.0,node7transit_node8exit,C,wide,node7node8,4.0
C_node7node58_timber_t3,1.0,node7transit_node58source,C,timber,node7node58,3.0
C_node9node56_timber_t1,1.0,node9transit_node56source,C,timber,node9node56,1.0
C_node10node40_timber_t1,1.0,node10transit_node40transit,C,timber,node10node40,1.0
C_node10node51_wide_t1,1.0,node10transit_node51source,C,wide,node10node51,1.0
C_node10node52_wide_t1,1.0,node10transit_node52source,C,wide,node10node52,1.0
C_node10node55_timber_t1,1.0,node10transit_node55source,C,timber,node10node55,1.0
C_node10node55_timber_t4,1.0,node10transit_node55source,C,timber,node10node55,4.0
C_node10node57_timber_t1,1.0,node10transit_node57source,C,timber,node10node57,1.0
C_node11node40_timber_t1,1.0,node11transit_node40transit,C,timber,node11node40,1.0
C_node11node12_timber_t1,1.0,node11transit_node12transit,C,timber,node11node12,1.0
C_node11node49_timber_t1,1.0,node11transit_node49source,C,timber,node11node49,1.0
C_node11node50_timber_t1,1.0,node11transit_node50source,C,timber,node11node50,1.0
C_node11node50_timber_t4,1.0,node11transit_node50source,C,timber,node11node50,4.0
C_node11node52_timber_t1,1.0,node11transit_node52source,C,timber,node11node52,1.0
C_node12node39_timber_t1,1.0,node12transit_node39transit,C,timber,node12node39,1.0
C_node12node30_timber_t5,1.0,node12transit_node30transit,C,timber,node12node30,5.0
C_node12node49_timber_t1,1.0,node12transit_node49source,C,timber,node12node49,1.0
C_node12node50_timber_t1,1.0,node12transit_node50source,C,timber,node12node50,1.0
C_node13node24_timber_t1,1.0,node13transit_node24transit,C,timber,node13node24,1.0
C_node13node53_timber_t1,1.0,node13transit_node53source,C,timber,node13node53,1.0
C_node13node54_wide_t1,1.0,node13transit_node54source,C,wide,node13node54,1.0
C_node14node27_timber_t1,1.0,node14transit_node27transit,C,timber,node14node27,1.0
C_node14node18_timber_t1,1.0,node14transit_node18transit,C,timber,node14node18,1.0
C_node14node53_timber_t1,1.0,node14transit_node53source,C,timber,node14node53,1.0
C_node15node45_timber_t1,1.0,node15transit_node45exit,C,timber,node15node45,1.0
C_node15node27_timber_t1,1.0,node15transit_node27transit,C,timber,node15node27,1.0
C_node16node33_timber_t3,2.0516921495072893e-13,node16transit_node33transit,C,timber,node16node33,3.0
C_node16node33_timber_t5,-1.538769112130467e-13,node16transit_node33transit,C,timber,node16node33,5.0
C_node16node50_timber_t1,1.0,node16transit_node50source,C,timber,node16node50,1.0
C_node16node52_timber_t2,1.0,node16transit_node52source,C,timber,node16node52,2.0
C_node17node55_timber_t1,1.0,node17transit_node55source,C,timber,node17node55,1.0
C_node17node55_timber_t4,1.0,node17transit_node55source,C,timber,node17node55,4.0
C_node17node57_wide_t1,1.0,node17transit_node57source,C,wide,node17node57,1.0
C_node18node53_timber_t1,1.0,node18transit_node53source,C,timber,node18node53,1.0
C_node18node56_timber_t1,1.0,node18transit_node56source,C,timber,node18node56,1.0
C_node19node53_timber_t1,1.0,node19transit_node53source,C,timber,node19node53,1.0
C_node19node56_timber_t1,1.0,node19transit_node56source,C,timber,node19node56,1.0
C_node23node52_wide_t2,1.0,node23transit_node52source,C,wide,node23node52,2.0
C_node24node27_timber_t1,1.0,node24transit_node27transit,C,timber,node24node27,1.0
C_node24node54_timber_t1,1.0,node24transit_node54source,C,timber,node24node54,1.0
C_node25node51_timber_t2,1.0,node25transit_node51source,C,timber,node25node51,2.0
C_node25node52_timber_t2,1.0,node25transit_node52source,C,timber,node25node52,2.0
C_node25node58_wide_t4,1.0,node25transit_node58source,C,wide,node25node58,4.0
C_node28node58_wide_t4,1.0,node28transit_node58source,C,wide,node28node58,4.0
C_node30node49_wide_t1,1.0,node30transit_node49source,C,wide,node30node49,1.0
C_node30node55_timber_t1,1.0,node30transit_node55source,C,timber,node30node55,1.0
C_node33node52_timber_t1,1.0,node33transit_node52source,C,timber,node33node52,1.0
C_node34node56_wide_t1,1.0,node34transit_node56source,C,wide,node34node56,1.0
C_node39node50_timber_t1,1.0,node39transit_node50source,C,timber,node39node50,1.0
C_node39node53_timber_t1,1.0,node39transit_node53source,C,timber,node39node53,1.0
C_node40node49_timber_t1,1.0,node40transit_node49source,C,timber,node40node49,1.0
C_node40node52_timber_t1,1.0,node40transit_node52source,C,timber,node40node52,1.0
