"Source(x,y)","Target(x,y)"
"(-16007.51744, 146714.35793)","(-15717.79138, 146751.46851)"
"(-15950.94588, 146334.44399)","(-16061.26558, 146340.59931)"
"(-16034.71648, 146409.87141)","(-16061.26558, 146340.59931)"
"(-16121.0393, 146303.39878)","(-16061.26558, 146340.59931)"
"(-16036.95388, 146149.55953)","(-16061.26558, 146340.59931)"
"(-16211.62969, 146475.75481)","(-16061.26558, 146340.59931)"
"(-16353.25683, 146320.57432)","(-16332.31168, 146251.73441)"
"(-16277.64906, 146171.91551)","(-16332.31168, 146251.73441)"
"(-16402.00358, 146092.05941)","(-16332.31168, 146251.73441)"
"(-16036.95388, 146149.55953)","(-16332.31168, 146251.73441)"
"(-16467.0309, 146393.77072)","(-16332.31168, 146251.73441)"
"(-16211.62969, 146475.75481)","(-16332.31168, 146251.73441)"
"(-16060.81798, 146536.67731)","(-16110.03058, 146708.63041)"
"(-16211.62969, 146475.75481)","(-16110.03058, 146708.63041)"
"(-16007.51744, 146714.35793)","(-16110.03058, 146708.63041)"
"(-15670.55014, 146644.62183)","(-15681.70098, 146650.70791)"
"(-15831.60321, 146484.05543)","(-15681.70098, 146650.70791)"
"(-15613.46074, 146711.17348)","(-15681.70098, 146650.70791)"
"(-15780.18396, 146397.01665)","(-15681.70098, 146650.70791)"
"(-15854.2208, 146597.84899)","(-15681.70098, 146650.70791)"
"(-15464.19148, 146899.64941)","(-15560.00118, 146806.31831)"
"(-15543.70108, 146719.93721)","(-15560.00118, 146806.31831)"
"(-15613.46074, 146711.17348)","(-15560.00118, 146806.31831)"
"(-15102.136, 146892.12868)","(-15560.00118, 146806.31831)"
"(-15567.14514, 147025.80351)","(-15560.00118, 146806.31831)"
"(-16029.42378, 146803.37321)","(-16093.17378, 146887.74721)"
"(-16072.25618, 147118.03921)","(-16093.17378, 146887.74721)"
"(-16007.51744, 146714.35793)","(-16093.17378, 146887.74721)"
"(-16340.40695, 146890.74634)","(-16093.17378, 146887.74721)"
"(-15947.28723, 146959.19963)","(-16093.17378, 146887.74721)"
"(-16178.85418, 146039.69021)","(-16402.00358, 146092.05941)"
"(-16532.68004, 146138.91481)","(-16402.00358, 146092.05941)"
"(-16036.95388, 146149.55953)","(-16402.00358, 146092.05941)"
"(-16467.0309, 146393.77072)","(-16402.00358, 146092.05941)"
"(-16007.51744, 146714.35793)","(-16029.42378, 146803.37321)"
"(-15947.28723, 146959.19963)","(-16029.42378, 146803.37321)"
"(-15613.46074, 146711.17348)","(-15724.86258, 146811.38421)"
"(-16036.95388, 146149.55953)","(-16178.85418, 146039.69021)"
"(-16315.23479, 146667.68448)","(-16287.96848, 146674.26671)"
"(-16289.29702, 146664.12327)","(-16287.96848, 146674.26671)"
"(-16467.0309, 146393.77072)","(-16287.96848, 146674.26671)"
"(-16211.62969, 146475.75481)","(-16287.96848, 146674.26671)"
"(-16340.40695, 146890.74634)","(-16287.96848, 146674.26671)"
"(-14736.57198, 146718.84911)","(-15543.70108, 146719.93721)"
"(-15613.46074, 146711.17348)","(-15543.70108, 146719.93721)"
"(-15140.32403, 146720.3201)","(-15543.70108, 146719.93721)"
"(-15102.136, 146892.12868)","(-15543.70108, 146719.93721)"
"(-16072.25618, 147118.03921)","(-15835.33118, 147057.22501)"
"(-15947.28723, 146959.19963)","(-15835.33118, 147057.22501)"
"(-16003.91988, 146450.65761)","(-16034.71648, 146409.87141)"
"(-16211.62969, 146475.75481)","(-16034.71648, 146409.87141)"
"(-15464.19148, 146899.64941)","(-15625.27328, 147215.80721)"
"(-15596.69818, 147158.65721)","(-15625.27328, 147215.80721)"
"(-15567.14514, 147025.80351)","(-15625.27328, 147215.80721)"
"(-16562.20894, 146669.13743)","(-16693.35238, 146526.28581)"
"(-16340.40695, 146890.74634)","(-16693.35238, 146526.28581)"
"(-16340.40695, 146890.74634)","(-16072.25618, 147118.03921)"
"(-15947.28723, 146959.19963)","(-16072.25618, 147118.03921)"
"(-15567.14514, 147025.80351)","(-15596.69818, 147158.65721)"
"(-15918.57027, 146672.39913)","(-16060.81798, 146536.67731)"
"(-16003.91988, 146450.65761)","(-16060.81798, 146536.67731)"
"(-16211.62969, 146475.75481)","(-16060.81798, 146536.67731)"
"(-15854.2208, 146597.84899)","(-16060.81798, 146536.67731)"
"(-16007.51744, 146714.35793)","(-16060.81798, 146536.67731)"
"(-15464.19148, 146899.64941)","(-14736.57198, 146718.84911)"
"(-15140.32403, 146720.3201)","(-14736.57198, 146718.84911)"
"(-15102.136, 146892.12868)","(-14736.57198, 146718.84911)"
"(-15102.136, 146892.12868)","(-15464.19148, 146899.64941)"
"(-15567.14514, 147025.80351)","(-15464.19148, 146899.64941)"
"(-16003.91988, 146450.65761)","(-15855.93998, 146362.93421)"
"(-15780.18396, 146397.01665)","(-15855.93998, 146362.93421)"
"(-15831.60321, 146484.05543)","(-16003.91988, 146450.65761)"
"(-15780.18396, 146397.01665)","(-16003.91988, 146450.65761)"
"(-16211.62969, 146475.75481)","(-16003.91988, 146450.65761)"
"(-15854.2208, 146597.84899)","(-16003.91988, 146450.65761)"
"(-15613.46074, 146711.17348)","(-15724.51288, 147111.51971)"
"(-15670.55014, 146644.62183)","(-15579.5748, 146504.2417)"
"(-15613.46074, 146711.17348)","(-15579.5748, 146504.2417)"
"(-15780.18396, 146397.01665)","(-15579.5748, 146504.2417)"
"(-15613.46074, 146711.17348)","(-15670.55014, 146644.62183)"
"(-15780.18396, 146397.01665)","(-15670.55014, 146644.62183)"
"(-16121.0393, 146303.39878)","(-16277.64906, 146171.91551)"
"(-16036.95388, 146149.55953)","(-16277.64906, 146171.91551)"
"(-16211.62969, 146475.75481)","(-16277.64906, 146171.91551)"
"(-15913.604, 146352.993)","(-15950.94588, 146334.44399)"
"(-16036.95388, 146149.55953)","(-15950.94588, 146334.44399)"
"(-16036.95388, 146149.55953)","(-16121.0393, 146303.39878)"
"(-16211.62969, 146475.75481)","(-16121.0393, 146303.39878)"
"(-16036.95388, 146149.55953)","(-15913.604, 146352.993)"
"(-16294.60638, 146623.58628)","(-16289.29702, 146664.12327)"
"(-16467.0309, 146393.77072)","(-16289.29702, 146664.12327)"
"(-16211.62969, 146475.75481)","(-16289.29702, 146664.12327)"
"(-16467.0309, 146393.77072)","(-16315.23479, 146667.68448)"
"(-16340.40695, 146890.74634)","(-16315.23479, 146667.68448)"
"(-16467.0309, 146393.77072)","(-16643.10178, 146543.56047)"
"(-16340.40695, 146890.74634)","(-16643.10178, 146543.56047)"
"(-16353.25683, 146320.57432)","(-16294.60638, 146623.58628)"
"(-16467.0309, 146393.77072)","(-16294.60638, 146623.58628)"
"(-16211.62969, 146475.75481)","(-16294.60638, 146623.58628)"
"(-16467.0309, 146393.77072)","(-16353.25683, 146320.57432)"
"(-16211.62969, 146475.75481)","(-16353.25683, 146320.57432)"
"(-16626.36577, 146413.07821)","(-16532.68004, 146138.91481)"
"(-16467.0309, 146393.77072)","(-16532.68004, 146138.91481)"
"(-16467.0309, 146393.77072)","(-16626.36577, 146413.07821)"
"(-15780.18396, 146397.01665)","(-15831.60321, 146484.05543)"
"(-15854.2208, 146597.84899)","(-15831.60321, 146484.05543)"
"(-15700.50204, 146312.746)","(-15724.33929, 146396.77447)"
"(-15780.18396, 146397.01665)","(-15724.33929, 146396.77447)"
"(-15780.18396, 146397.01665)","(-15700.50204, 146312.746)"
"(-15854.2208, 146597.84899)","(-15918.57027, 146672.39913)"
"(-16007.51744, 146714.35793)","(-15918.57027, 146672.39913)"
"(-16340.40695, 146890.74634)","(-16562.20894, 146669.13743)"
"(-15947.28723, 146959.19963)","(-15766.65882, 146804.85319)"
