variable,value,node_type_info,action,road_type,edge,period
C_node2node33_timber_t2,1.0,node2transit_node33exit,C,timber,node2node33,2.0
C_node2node54_timber_t2,1.0,node2transit_node54source,C,timber,node2node54,2.0
C_node3node50_timber_t1,1.0,node3transit_node50source,C,timber,node3node50,1.0
C_node3node50_timber_t3,1.0,node3transit_node50source,C,timber,node3node50,3.0
C_node3node51_timber_t1,1.0,node3transit_node51source,C,timber,node3node51,1.0
C_node3node51_timber_t3,1.0,node3transit_node51source,C,timber,node3node51,3.0
C_node4node50_timber_t1,1.0,node4transit_node50source,C,timber,node4node50,1.0
C_node4node53_timber_t1,1.0,node4transit_node53source,C,timber,node4node53,1.0
C_node5node52_timber_t1,1.0,node5transit_node52source,C,timber,node5node52,1.0
C_node8node50_timber_t1,1.0,node8transit_node50source,C,timber,node8node50,1.0
C_node8node50_timber_t4,1.0,node8transit_node50source,C,timber,node8node50,4.0
C_node10node51_timber_t1,1.0,node10transit_node51source,C,timber,node10node51,1.0
C_node10node51_timber_t3,1.0,node10transit_node51source,C,timber,node10node51,3.0
C_node11node50_timber_t1,1.0,node11transit_node50source,C,timber,node11node50,1.0
C_node11node50_timber_t4,1.0,node11transit_node50source,C,timber,node11node50,4.0
C_node13node50_timber_t1,1.0,node13transit_node50source,C,timber,node13node50,1.0
C_node13node50_timber_t4,1.0,node13transit_node50source,C,timber,node13node50,4.0
C_node14node18_timber_t1,1.0,node14transit_node18transit,C,timber,node14node18,1.0
C_node14node51_timber_t1,1.0,node14transit_node51source,C,timber,node14node51,1.0
C_node14node51_timber_t4,1.0,node14transit_node51source,C,timber,node14node51,4.0
C_node14node52_timber_t1,1.0,node14transit_node52source,C,timber,node14node52,1.0
C_node15node50_timber_t1,1.0,node15transit_node50source,C,timber,node15node50,1.0
C_node15node50_timber_t3,1.0,node15transit_node50source,C,timber,node15node50,3.0
C_node16node19_timber_t1,1.0,node16transit_node19transit,C,timber,node16node19,1.0
C_node16node50_timber_t1,1.0,node16transit_node50source,C,timber,node16node50,1.0
C_node16node50_timber_t3,1.0,node16transit_node50source,C,timber,node16node50,3.0
C_node16node53_timber_t1,1.0,node16transit_node53source,C,timber,node16node53,1.0
C_node16node53_timber_t4,1.0,node16transit_node53source,C,timber,node16node53,4.0
C_node17node49_timber_t4,1.0,node17transit_node49source,C,timber,node17node49,4.0
C_node17node49_wide_t1,1.0,node17transit_node49source,C,wide,node17node49,1.0
C_node17node54_timber_t2,1.0,node17transit_node54source,C,timber,node17node54,2.0
C_node18node42_timber_t1,1.0,node18transit_node42exit,C,timber,node18node42,1.0
C_node19node40_timber_t1,1.0,node19transit_node40exit,C,timber,node19node40,1.0
C_node19node50_timber_t1,1.0,node19transit_node50source,C,timber,node19node50,1.0
C_node19node50_timber_t3,1.0,node19transit_node50source,C,timber,node19node50,3.0
C_node21node51_timber_t1,1.0,node21transit_node51source,C,timber,node21node51,1.0
C_node21node51_timber_t4,1.0,node21transit_node51source,C,timber,node21node51,4.0
C_node21node52_timber_t1,1.0,node21transit_node52source,C,timber,node21node52,1.0
C_node22node50_timber_t1,1.0,node22transit_node50source,C,timber,node22node50,1.0
C_node22node51_timber_t1,1.0,node22transit_node51source,C,timber,node22node51,1.0
C_node22node51_timber_t4,1.0,node22transit_node51source,C,timber,node22node51,4.0
C_node23node50_timber_t1,1.0,node23transit_node50source,C,timber,node23node50,1.0
C_node24node49_timber_t1,1.0,node24transit_node49source,C,timber,node24node49,1.0
C_node24node54_timber_t1,1.0,node24transit_node54source,C,timber,node24node54,1.0
C_node26node36_timber_t1,1.0,node26transit_node36exit,C,timber,node26node36,1.0
C_node26node49_wide_t1,1.0,node26transit_node49source,C,wide,node26node49,1.0
C_node27node49_timber_t1,1.0,node27transit_node49source,C,timber,node27node49,1.0
C_node28node49_timber_t1,1.0,node28transit_node49source,C,timber,node28node49,1.0
C_node28node49_timber_t4,1.0,node28transit_node49source,C,timber,node28node49,4.0
C_node29node52_timber_t1,1.0,node29transit_node52source,C,timber,node29node52,1.0
C_node30node53_timber_t1,1.0,node30transit_node53source,C,timber,node30node53,1.0
M_node2node33_timber_t3,1.0,node2transit_node33exit,M,timber,node2node33,3.0
M_node2node33_timber_t4,1.0,node2transit_node33exit,M,timber,node2node33,4.0
M_node2node33_timber_t5,1.0,node2transit_node33exit,M,timber,node2node33,5.0
M_node2node54_timber_t3,1.0,node2transit_node54source,M,timber,node2node54,3.0
M_node2node54_timber_t4,1.0,node2transit_node54source,M,timber,node2node54,4.0
M_node2node54_timber_t5,1.0,node2transit_node54source,M,timber,node2node54,5.0
M_node3node50_timber_t4,1.0,node3transit_node50source,M,timber,node3node50,4.0
M_node3node50_timber_t5,1.0,node3transit_node50source,M,timber,node3node50,5.0
M_node3node51_timber_t4,1.0,node3transit_node51source,M,timber,node3node51,4.0
M_node3node51_timber_t5,1.0,node3transit_node51source,M,timber,node3node51,5.0
M_node4node50_timber_t2,1.0,node4transit_node50source,M,timber,node4node50,2.0
M_node4node50_timber_t3,1.0,node4transit_node50source,M,timber,node4node50,3.0
M_node4node50_timber_t4,1.0,node4transit_node50source,M,timber,node4node50,4.0
M_node4node53_timber_t2,1.0,node4transit_node53source,M,timber,node4node53,2.0
M_node4node53_timber_t3,1.0,node4transit_node53source,M,timber,node4node53,3.0
M_node4node53_timber_t4,1.0,node4transit_node53source,M,timber,node4node53,4.0
M_node5node52_timber_t2,1.0,node5transit_node52source,M,timber,node5node52,2.0
M_node5node52_wide_t4,1.0,node5transit_node52source,M,wide,node5node52,4.0
M_node8node50_timber_t2,1.0,node8transit_node50source,M,timber,node8node50,2.0
M_node8node50_timber_t5,1.0,node8transit_node50source,M,timber,node8node50,5.0
M_node10node51_timber_t4,1.0,node10transit_node51source,M,timber,node10node51,4.0
M_node10node51_timber_t5,1.0,node10transit_node51source,M,timber,node10node51,5.0
M_node11node50_timber_t2,1.0,node11transit_node50source,M,timber,node11node50,2.0
M_node11node50_timber_t5,1.0,node11transit_node50source,M,timber,node11node50,5.0
M_node13node50_timber_t2,1.0,node13transit_node50source,M,timber,node13node50,2.0
M_node13node50_timber_t5,1.0,node13transit_node50source,M,timber,node13node50,5.0
M_node14node18_timber_t2,1.0,node14transit_node18transit,M,timber,node14node18,2.0
M_node14node18_timber_t3,1.0,node14transit_node18transit,M,timber,node14node18,3.0
M_node14node18_timber_t4,1.0,node14transit_node18transit,M,timber,node14node18,4.0
M_node14node18_timber_t5,1.0,node14transit_node18transit,M,timber,node14node18,5.0
M_node14node51_timber_t2,1.0,node14transit_node51source,M,timber,node14node51,2.0
M_node14node51_timber_t5,1.0,node14transit_node51source,M,timber,node14node51,5.0
M_node14node52_timber_t2,1.0,node14transit_node52source,M,timber,node14node52,2.0
M_node14node52_wide_t4,1.0,node14transit_node52source,M,wide,node14node52,4.0
M_node15node50_wide_t5,1.0,node15transit_node50source,M,wide,node15node50,5.0
M_node16node19_timber_t2,1.0,node16transit_node19transit,M,timber,node16node19,2.0
M_node16node19_timber_t3,1.0,node16transit_node19transit,M,timber,node16node19,3.0
M_node16node19_timber_t4,1.0,node16transit_node19transit,M,timber,node16node19,4.0
M_node16node19_timber_t5,1.0,node16transit_node19transit,M,timber,node16node19,5.0
M_node16node50_wide_t5,1.0,node16transit_node50source,M,wide,node16node50,5.0
M_node16node53_timber_t2,1.0,node16transit_node53source,M,timber,node16node53,2.0
M_node16node53_timber_t5,1.0,node16transit_node53source,M,timber,node16node53,5.0
M_node17node49_timber_t5,1.0,node17transit_node49source,M,timber,node17node49,5.0
M_node17node49_wide_t2,1.0,node17transit_node49source,M,wide,node17node49,2.0
M_node17node54_timber_t3,1.0,node17transit_node54source,M,timber,node17node54,3.0
M_node17node54_wide_t5,1.0,node17transit_node54source,M,wide,node17node54,5.0
M_node18node42_timber_t2,1.0,node18transit_node42exit,M,timber,node18node42,2.0
M_node18node42_timber_t3,1.0,node18transit_node42exit,M,timber,node18node42,3.0
M_node18node42_timber_t4,1.0,node18transit_node42exit,M,timber,node18node42,4.0
M_node18node42_timber_t5,1.0,node18transit_node42exit,M,timber,node18node42,5.0
M_node19node40_timber_t2,1.0,node19transit_node40exit,M,timber,node19node40,2.0
M_node19node40_timber_t3,1.0,node19transit_node40exit,M,timber,node19node40,3.0
M_node19node40_timber_t4,1.0,node19transit_node40exit,M,timber,node19node40,4.0
M_node19node40_timber_t5,1.0,node19transit_node40exit,M,timber,node19node40,5.0
M_node19node50_wide_t5,1.0,node19transit_node50source,M,wide,node19node50,5.0
M_node21node51_timber_t2,1.0,node21transit_node51source,M,timber,node21node51,2.0
M_node21node51_timber_t5,1.0,node21transit_node51source,M,timber,node21node51,5.0
M_node21node52_timber_t2,1.0,node21transit_node52source,M,timber,node21node52,2.0
M_node21node52_wide_t4,1.0,node21transit_node52source,M,wide,node21node52,4.0
M_node22node50_timber_t2,1.0,node22transit_node50source,M,timber,node22node50,2.0
M_node22node50_timber_t3,1.0,node22transit_node50source,M,timber,node22node50,3.0
M_node22node50_wide_t5,1.0,node22transit_node50source,M,wide,node22node50,5.0
M_node22node51_timber_t2,1.0,node22transit_node51source,M,timber,node22node51,2.0
M_node22node51_timber_t5,1.0,node22transit_node51source,M,timber,node22node51,5.0
M_node23node50_timber_t2,1.0,node23transit_node50source,M,timber,node23node50,2.0
M_node23node50_timber_t3,1.0,node23transit_node50source,M,timber,node23node50,3.0
M_node23node50_wide_t5,1.0,node23transit_node50source,M,wide,node23node50,5.0
M_node24node49_wide_t3,1.0,node24transit_node49source,M,wide,node24node49,3.0
M_node24node49_wide_t4,1.0,node24transit_node49source,M,wide,node24node49,4.0
M_node24node49_wide_t5,1.0,node24transit_node49source,M,wide,node24node49,5.0
M_node24node54_timber_t2,1.0,node24transit_node54source,M,timber,node24node54,2.0
M_node24node54_timber_t3,1.0,node24transit_node54source,M,timber,node24node54,3.0
M_node24node54_timber_t4,1.0,node24transit_node54source,M,timber,node24node54,4.0
M_node24node54_timber_t5,1.0,node24transit_node54source,M,timber,node24node54,5.0
M_node26node36_wide_t3,1.0,node26transit_node36exit,M,wide,node26node36,3.0
M_node26node36_wide_t4,1.0,node26transit_node36exit,M,wide,node26node36,4.0
M_node26node36_wide_t5,1.0,node26transit_node36exit,M,wide,node26node36,5.0
M_node26node49_wide_t2,1.0,node26transit_node49source,M,wide,node26node49,2.0
M_node26node49_wide_t3,1.0,node26transit_node49source,M,wide,node26node49,3.0
M_node26node49_wide_t4,1.0,node26transit_node49source,M,wide,node26node49,4.0
M_node26node49_wide_t5,1.0,node26transit_node49source,M,wide,node26node49,5.0
M_node27node49_wide_t3,1.0,node27transit_node49source,M,wide,node27node49,3.0
M_node27node49_wide_t4,1.0,node27transit_node49source,M,wide,node27node49,4.0
M_node27node49_wide_t5,1.0,node27transit_node49source,M,wide,node27node49,5.0
M_node28node49_timber_t5,1.0,node28transit_node49source,M,timber,node28node49,5.0
M_node29node52_timber_t2,1.0,node29transit_node52source,M,timber,node29node52,2.0
M_node29node52_timber_t3,1.0,node29transit_node52source,M,timber,node29node52,3.0
M_node29node52_timber_t4,1.0,node29transit_node52source,M,timber,node29node52,4.0
M_node30node53_wide_t3,1.0,node30transit_node53source,M,wide,node30node53,3.0
M_node30node53_wide_t4,1.0,node30transit_node53source,M,wide,node30node53,4.0
M_node30node53_wide_t5,1.0,node30transit_node53source,M,wide,node30node53,5.0
U_node4node50_t5,1.0,node4transit_node50source,U,,node4node50,5.0
U_node4node53_t5,1.0,node4transit_node53source,U,,node4node53,5.0
U_node5node52_t3,1.0,node5transit_node52source,U,,node5node52,3.0
U_node14node52_t3,1.0,node14transit_node52source,U,,node14node52,3.0
U_node15node50_t4,1.0,node15transit_node50source,U,,node15node50,4.0
U_node16node50_t4,1.0,node16transit_node50source,U,,node16node50,4.0
U_node17node54_t4,1.0,node17transit_node54source,U,,node17node54,4.0
U_node19node50_t4,1.0,node19transit_node50source,U,,node19node50,4.0
U_node21node52_t3,1.0,node21transit_node52source,U,,node21node52,3.0
U_node22node50_t4,1.0,node22transit_node50source,U,,node22node50,4.0
U_node23node50_t4,1.0,node23transit_node50source,U,,node23node50,4.0
U_node24node49_t2,1.0,node24transit_node49source,U,,node24node49,2.0
U_node26node36_t2,1.0,node26transit_node36exit,U,,node26node36,2.0
U_node27node49_t2,1.0,node27transit_node49source,U,,node27node49,2.0
U_node28node49_t2,1.0,node28transit_node49source,U,,node28node49,2.0
U_node30node53_t2,1.0,node30transit_node53source,U,,node30node53,2.0
flow_timber_node2node33_t2,1.0,node2transit_node33exit,flow,timber,node2node33,2.0
flow_timber_node2node33_t3,1.0,node2transit_node33exit,flow,timber,node2node33,3.0
flow_timber_node2node33_t4,1.0,node2transit_node33exit,flow,timber,node2node33,4.0
flow_timber_node2node33_t5,1.0,node2transit_node33exit,flow,timber,node2node33,5.0
flow_timber_node54node2_t2,1.0,node54source_node2transit,flow,timber,node54node2,2.0
flow_timber_node54node2_t3,1.0,node54source_node2transit,flow,timber,node54node2,3.0
flow_timber_node54node2_t4,1.0,node54source_node2transit,flow,timber,node54node2,4.0
flow_timber_node54node2_t5,1.0,node54source_node2transit,flow,timber,node54node2,5.0
flow_timber_node14node18_t1,2.0,node14transit_node18transit,flow,timber,node14node18,1.0
flow_timber_node14node18_t2,1.0,node14transit_node18transit,flow,timber,node14node18,2.0
flow_timber_node14node18_t3,1.0,node14transit_node18transit,flow,timber,node14node18,3.0
flow_timber_node14node18_t4,2.0,node14transit_node18transit,flow,timber,node14node18,4.0
flow_timber_node14node18_t5,1.0,node14transit_node18transit,flow,timber,node14node18,5.0
flow_timber_node50node19_t1,1.0,node50source_node19transit,flow,timber,node50node19,1.0
flow_timber_node50node19_t4,1.0,node50source_node19transit,flow,timber,node50node19,4.0
flow_timber_node50node19_t5,1.0,node50source_node19transit,flow,timber,node50node19,5.0
flow_timber_node51node14_t1,1.0,node51source_node14transit,flow,timber,node51node14,1.0
flow_timber_node51node14_t4,1.0,node51source_node14transit,flow,timber,node51node14,4.0
flow_timber_node51node14_t5,1.0,node51source_node14transit,flow,timber,node51node14,5.0
flow_timber_node16node19_t1,1.0,node16transit_node19transit,flow,timber,node16node19,1.0
flow_timber_node16node19_t2,1.0,node16transit_node19transit,flow,timber,node16node19,2.0
flow_timber_node16node19_t4,1.0,node16transit_node19transit,flow,timber,node16node19,4.0
flow_timber_node16node19_t5,1.0,node16transit_node19transit,flow,timber,node16node19,5.0
flow_timber_node53node16_t1,1.0,node53source_node16transit,flow,timber,node53node16,1.0
flow_timber_node53node16_t2,1.0,node53source_node16transit,flow,timber,node53node16,2.0
flow_timber_node53node16_t4,1.0,node53source_node16transit,flow,timber,node53node16,4.0
flow_timber_node53node16_t5,1.0,node53source_node16transit,flow,timber,node53node16,5.0
flow_timber_node52node14_t1,1.0,node52source_node14transit,flow,timber,node52node14,1.0
flow_timber_node52node14_t2,1.0,node52source_node14transit,flow,timber,node52node14,2.0
flow_timber_node52node14_t3,1.0,node52source_node14transit,flow,timber,node52node14,3.0
flow_timber_node52node14_t4,1.0,node52source_node14transit,flow,timber,node52node14,4.0
flow_timber_node19node40_t1,2.0,node19transit_node40exit,flow,timber,node19node40,1.0
