variable,value,node_type_info,action,road_type,edge,period
C_node1node22_timber_t0,0.0,node1exit_node22transit,C,timber,node1node22,0.0
C_node1node22_timber_t1,0.0,node1exit_node22transit,C,timber,node1node22,1.0
C_node1node22_timber_t2,0.0,node1exit_node22transit,C,timber,node1node22,2.0
C_node1node22_timber_t3,0.0,node1exit_node22transit,C,timber,node1node22,3.0
C_node1node22_timber_t4,0.0,node1exit_node22transit,C,timber,node1node22,4.0
C_node1node22_timber_t5,0.0,node1exit_node22transit,C,timber,node1node22,5.0
C_node1node22_wide_t0,0.0,node1exit_node22transit,C,wide,node1node22,0.0
C_node1node22_wide_t1,0.0,node1exit_node22transit,C,wide,node1node22,1.0
C_node1node22_wide_t2,0.0,node1exit_node22transit,C,wide,node1node22,2.0
C_node1node22_wide_t3,0.0,node1exit_node22transit,C,wide,node1node22,3.0
C_node1node22_wide_t4,0.0,node1exit_node22transit,C,wide,node1node22,4.0
C_node1node22_wide_t5,0.0,node1exit_node22transit,C,wide,node1node22,5.0
C_node1node30_timber_t0,0.0,node1exit_node30transit,C,timber,node1node30,0.0
C_node1node30_timber_t1,0.0,node1exit_node30transit,C,timber,node1node30,1.0
C_node1node30_timber_t2,0.0,node1exit_node30transit,C,timber,node1node30,2.0
C_node1node30_timber_t3,0.0,node1exit_node30transit,C,timber,node1node30,3.0
C_node1node30_timber_t4,0.0,node1exit_node30transit,C,timber,node1node30,4.0
C_node1node30_timber_t5,0.0,node1exit_node30transit,C,timber,node1node30,5.0
C_node1node30_wide_t0,0.0,node1exit_node30transit,C,wide,node1node30,0.0
C_node1node30_wide_t1,0.0,node1exit_node30transit,C,wide,node1node30,1.0
C_node1node30_wide_t2,0.0,node1exit_node30transit,C,wide,node1node30,2.0
C_node1node30_wide_t3,0.0,node1exit_node30transit,C,wide,node1node30,3.0
C_node1node30_wide_t4,0.0,node1exit_node30transit,C,wide,node1node30,4.0
C_node1node30_wide_t5,0.0,node1exit_node30transit,C,wide,node1node30,5.0
C_node2node5_timber_t0,0.0,node2exit_node5transit,C,timber,node2node5,0.0
C_node2node5_timber_t1,0.0,node2exit_node5transit,C,timber,node2node5,1.0
C_node2node5_timber_t2,0.0,node2exit_node5transit,C,timber,node2node5,2.0
C_node2node5_timber_t3,1.0,node2exit_node5transit,C,timber,node2node5,3.0
C_node2node5_timber_t4,0.0,node2exit_node5transit,C,timber,node2node5,4.0
C_node2node5_timber_t5,0.0,node2exit_node5transit,C,timber,node2node5,5.0
C_node2node5_wide_t0,0.0,node2exit_node5transit,C,wide,node2node5,0.0
C_node2node5_wide_t1,0.0,node2exit_node5transit,C,wide,node2node5,1.0
C_node2node5_wide_t2,0.0,node2exit_node5transit,C,wide,node2node5,2.0
C_node2node5_wide_t3,0.0,node2exit_node5transit,C,wide,node2node5,3.0
C_node2node5_wide_t4,0.0,node2exit_node5transit,C,wide,node2node5,4.0
C_node2node5_wide_t5,0.0,node2exit_node5transit,C,wide,node2node5,5.0
C_node2node11_timber_t0,0.0,node2exit_node11transit,C,timber,node2node11,0.0
C_node2node11_timber_t1,-0.0,node2exit_node11transit,C,timber,node2node11,1.0
C_node2node11_timber_t2,-0.0,node2exit_node11transit,C,timber,node2node11,2.0
C_node2node11_timber_t3,-0.0,node2exit_node11transit,C,timber,node2node11,3.0
C_node2node11_timber_t4,-0.0,node2exit_node11transit,C,timber,node2node11,4.0
C_node2node11_timber_t5,0.0,node2exit_node11transit,C,timber,node2node11,5.0
C_node2node11_wide_t0,0.0,node2exit_node11transit,C,wide,node2node11,0.0
C_node2node11_wide_t1,-0.0,node2exit_node11transit,C,wide,node2node11,1.0
