variable,value,node_type_info,action,road_type,edge,period
C_node6node16_timber_t1,1.0,node6exit_node16transit,C,timber,node6node16,1.0
C_node6node16_timber_t4,1.0,node6exit_node16transit,C,timber,node6node16,4.0
C_node7node105_timber_t1,1.0,node7transit_node105source,C,timber,node7node105,1.0
C_node7node105_timber_t5,1.0,node7transit_node105source,C,timber,node7node105,5.0
C_node8node63_timber_t1,1.0,node8transit_node63transit,C,timber,node8node63,1.0
C_node8node98_timber_t1,1.0,node8transit_node98source,C,timber,node8node98,1.0
C_node8node99_timber_t1,1.0,node8transit_node99source,C,timber,node8node99,1.0
C_node8node99_timber_t3,1.0,node8transit_node99source,C,timber,node8node99,3.0
C_node8node100_timber_t1,1.0,node8transit_node100source,C,timber,node8node100,1.0
C_node11node44_timber_t1,1.0,node11transit_node44transit,C,timber,node11node44,1.0
C_node11node44_timber_t4,1.0,node11transit_node44transit,C,timber,node11node44,4.0
C_node11node58_timber_t1,1.0,node11transit_node58transit,C,timber,node11node58,1.0
C_node11node58_timber_t4,1.0,node11transit_node58transit,C,timber,node11node58,4.0
C_node11node41_timber_t1,1.0,node11transit_node41transit,C,timber,node11node41,1.0
C_node11node41_timber_t4,1.0,node11transit_node41transit,C,timber,node11node41,4.0
C_node11node93_timber_t1,1.0,node11transit_node93source,C,timber,node11node93,1.0
C_node11node93_timber_t3,1.0,node11transit_node93source,C,timber,node11node93,3.0
C_node11node94_timber_t1,1.0,node11transit_node94source,C,timber,node11node94,1.0
C_node16node41_timber_t1,1.0,node16transit_node41transit,C,timber,node16node41,1.0
C_node16node41_timber_t4,1.0,node16transit_node41transit,C,timber,node16node41,4.0
C_node16node94_timber_t1,1.0,node16transit_node94source,C,timber,node16node94,1.0
C_node16node94_timber_t4,1.0,node16transit_node94source,C,timber,node16node94,4.0
C_node18node46_timber_t1,1.0,node18transit_node46exit,C,timber,node18node46,1.0
C_node18node32_timber_t1,1.0,node18transit_node32transit,C,timber,node18node32,1.0
C_node18node101_timber_t1,1.0,node18transit_node101source,C,timber,node18node101,1.0
C_node19node96_timber_t1,1.0,node19transit_node96source,C,timber,node19node96,1.0
C_node19node96_timber_t4,1.0,node19transit_node96source,C,timber,node19node96,4.0
C_node19node100_timber_t1,1.0,node19transit_node100source,C,timber,node19node100,1.0
C_node20node94_timber_t1,1.0,node20transit_node94source,C,timber,node20node94,1.0
C_node20node94_timber_t3,1.0,node20transit_node94source,C,timber,node20node94,3.0
