variable,value,node_type_info,action,road_type,edge,period
C_node1node4_timber_t0,0.0,node1exit_node4transit,C,timber,node1node4,0.0
C_node1node4_timber_t1,0.0,node1exit_node4transit,C,timber,node1node4,1.0
C_node1node4_timber_t2,0.0,node1exit_node4transit,C,timber,node1node4,2.0
C_node1node4_timber_t3,0.0,node1exit_node4transit,C,timber,node1node4,3.0
C_node1node4_timber_t4,0.0,node1exit_node4transit,C,timber,node1node4,4.0
C_node1node4_timber_t5,0.0,node1exit_node4transit,C,timber,node1node4,5.0
C_node1node4_wide_t0,0.0,node1exit_node4transit,C,wide,node1node4,0.0
C_node1node4_wide_t1,0.0,node1exit_node4transit,C,wide,node1node4,1.0
C_node1node4_wide_t2,0.0,node1exit_node4transit,C,wide,node1node4,2.0
C_node1node4_wide_t3,0.0,node1exit_node4transit,C,wide,node1node4,3.0
C_node1node4_wide_t4,0.0,node1exit_node4transit,C,wide,node1node4,4.0
C_node1node4_wide_t5,0.0,node1exit_node4transit,C,wide,node1node4,5.0
C_node1node7_timber_t0,0.0,node1exit_node7transit,C,timber,node1node7,0.0
C_node1node7_timber_t1,1.0,node1exit_node7transit,C,timber,node1node7,1.0
C_node1node7_timber_t2,0.0,node1exit_node7transit,C,timber,node1node7,2.0
C_node1node7_timber_t3,0.0,node1exit_node7transit,C,timber,node1node7,3.0
C_node1node7_timber_t4,0.0,node1exit_node7transit,C,timber,node1node7,4.0
C_node1node7_timber_t5,0.0,node1exit_node7transit,C,timber,node1node7,5.0
C_node1node7_wide_t0,0.0,node1exit_node7transit,C,wide,node1node7,0.0
C_node1node7_wide_t1,0.0,node1exit_node7transit,C,wide,node1node7,1.0
C_node1node7_wide_t2,0.0,node1exit_node7transit,C,wide,node1node7,2.0
C_node1node7_wide_t3,0.0,node1exit_node7transit,C,wide,node1node7,3.0
C_node1node7_wide_t4,0.0,node1exit_node7transit,C,wide,node1node7,4.0
C_node1node7_wide_t5,0.0,node1exit_node7transit,C,wide,node1node7,5.0
C_node2node18_timber_t0,0.0,node2transit_node18transit,C,timber,node2node18,0.0
C_node2node18_timber_t1,0.0,node2transit_node18transit,C,timber,node2node18,1.0
C_node2node18_timber_t2,0.0,node2transit_node18transit,C,timber,node2node18,2.0
C_node2node18_timber_t3,0.0,node2transit_node18transit,C,timber,node2node18,3.0
C_node2node18_timber_t4,0.0,node2transit_node18transit,C,timber,node2node18,4.0
C_node2node18_timber_t5,0.0,node2transit_node18transit,C,timber,node2node18,5.0
C_node2node18_wide_t0,0.0,node2transit_node18transit,C,wide,node2node18,0.0
C_node2node18_wide_t1,0.0,node2transit_node18transit,C,wide,node2node18,1.0
C_node2node18_wide_t2,0.0,node2transit_node18transit,C,wide,node2node18,2.0
C_node2node18_wide_t3,0.0,node2transit_node18transit,C,wide,node2node18,3.0
C_node2node18_wide_t4,0.0,node2transit_node18transit,C,wide,node2node18,4.0
C_node2node18_wide_t5,0.0,node2transit_node18transit,C,wide,node2node18,5.0
C_node2node15_timber_t0,0.0,node2transit_node15exit,C,timber,node2node15,0.0
C_node2node15_timber_t1,0.0,node2transit_node15exit,C,timber,node2node15,1.0
C_node2node15_timber_t2,0.0,node2transit_node15exit,C,timber,node2node15,2.0
C_node2node15_timber_t3,0.0,node2transit_node15exit,C,timber,node2node15,3.0
C_node2node15_timber_t4,0.0,node2transit_node15exit,C,timber,node2node15,4.0
C_node2node15_timber_t5,0.0,node2transit_node15exit,C,timber,node2node15,5.0
C_node2node15_wide_t0,0.0,node2transit_node15exit,C,wide,node2node15,0.0
C_node2node15_wide_t1,0.0,node2transit_node15exit,C,wide,node2node15,1.0
C_node2node15_wide_t2,-0.0,node2transit_node15exit,C,wide,node2node15,2.0
C_node2node15_wide_t3,0.0,node2transit_node15exit,C,wide,node2node15,3.0
C_node2node15_wide_t4,0.0,node2transit_node15exit,C,wide,node2node15,4.0
C_node2node15_wide_t5,0.0,node2transit_node15exit,C,wide,node2node15,5.0
C_node2node17_timber_t0,0.0,node2transit_node17transit,C,timber,node2node17,0.0
C_node2node17_timber_t1,0.0,node2transit_node17transit,C,timber,node2node17,1.0
C_node2node17_timber_t2,0.0,node2transit_node17transit,C,timber,node2node17,2.0
C_node2node17_timber_t3,0.0,node2transit_node17transit,C,timber,node2node17,3.0
C_node2node17_timber_t4,0.0,node2transit_node17transit,C,timber,node2node17,4.0
C_node2node17_timber_t5,0.0,node2transit_node17transit,C,timber,node2node17,5.0
C_node2node17_wide_t0,0.0,node2transit_node17transit,C,wide,node2node17,0.0
C_node2node17_wide_t1,0.0,node2transit_node17transit,C,wide,node2node17,1.0
C_node2node17_wide_t2,0.0,node2transit_node17transit,C,wide,node2node17,2.0
C_node2node17_wide_t3,0.0,node2transit_node17transit,C,wide,node2node17,3.0
C_node2node17_wide_t4,0.0,node2transit_node17transit,C,wide,node2node17,4.0
C_node2node17_wide_t5,0.0,node2transit_node17transit,C,wide,node2node17,5.0
C_node2node40_timber_t0,0.0,node2transit_node40source,C,timber,node2node40,0.0
C_node2node40_timber_t1,1.0,node2transit_node40source,C,timber,node2node40,1.0
C_node2node40_timber_t2,0.0,node2transit_node40source,C,timber,node2node40,2.0
