variable,value,node_type_info,action,road_type,edge,period
C_node1node14_timber_t0,0.0,node1exit_node14transit,C,timber,node1node14,0.0
C_node1node14_timber_t1,0.0,node1exit_node14transit,C,timber,node1node14,1.0
C_node1node14_timber_t2,0.0,node1exit_node14transit,C,timber,node1node14,2.0
C_node1node14_timber_t3,0.0,node1exit_node14transit,C,timber,node1node14,3.0
C_node1node14_timber_t4,0.0,node1exit_node14transit,C,timber,node1node14,4.0
C_node1node14_timber_t5,0.0,node1exit_node14transit,C,timber,node1node14,5.0
C_node1node14_wide_t0,0.0,node1exit_node14transit,C,wide,node1node14,0.0
C_node1node14_wide_t1,-0.0,node1exit_node14transit,C,wide,node1node14,1.0
C_node1node14_wide_t2,0.0,node1exit_node14transit,C,wide,node1node14,2.0
C_node1node14_wide_t3,0.0,node1exit_node14transit,C,wide,node1node14,3.0
C_node1node14_wide_t4,0.0,node1exit_node14transit,C,wide,node1node14,4.0
C_node1node14_wide_t5,0.0,node1exit_node14transit,C,wide,node1node14,5.0
C_node1node35_timber_t0,0.0,node1exit_node35transit,C,timber,node1node35,0.0
C_node1node35_timber_t1,0.0,node1exit_node35transit,C,timber,node1node35,1.0
C_node1node35_timber_t2,0.0,node1exit_node35transit,C,timber,node1node35,2.0
C_node1node35_timber_t3,0.0,node1exit_node35transit,C,timber,node1node35,3.0
C_node1node35_timber_t4,0.0,node1exit_node35transit,C,timber,node1node35,4.0
C_node1node35_timber_t5,0.0,node1exit_node35transit,C,timber,node1node35,5.0
C_node1node35_wide_t0,0.0,node1exit_node35transit,C,wide,node1node35,0.0
C_node1node35_wide_t1,0.0,node1exit_node35transit,C,wide,node1node35,1.0
C_node1node35_wide_t2,0.0,node1exit_node35transit,C,wide,node1node35,2.0
C_node1node35_wide_t3,0.0,node1exit_node35transit,C,wide,node1node35,3.0
C_node1node35_wide_t4,0.0,node1exit_node35transit,C,wide,node1node35,4.0
C_node1node35_wide_t5,0.0,node1exit_node35transit,C,wide,node1node35,5.0
C_node1node56_timber_t0,0.0,node1exit_node56source,C,timber,node1node56,0.0
C_node1node56_timber_t1,0.0,node1exit_node56source,C,timber,node1node56,1.0
C_node1node56_timber_t2,0.0,node1exit_node56source,C,timber,node1node56,2.0
C_node1node56_timber_t3,0.0,node1exit_node56source,C,timber,node1node56,3.0
C_node1node56_timber_t4,0.0,node1exit_node56source,C,timber,node1node56,4.0
C_node1node56_timber_t5,0.0,node1exit_node56source,C,timber,node1node56,5.0
C_node1node56_wide_t0,0.0,node1exit_node56source,C,wide,node1node56,0.0
C_node1node56_wide_t1,0.0,node1exit_node56source,C,wide,node1node56,1.0
C_node1node56_wide_t2,0.0,node1exit_node56source,C,wide,node1node56,2.0
C_node1node56_wide_t3,0.0,node1exit_node56source,C,wide,node1node56,3.0
C_node1node56_wide_t4,0.0,node1exit_node56source,C,wide,node1node56,4.0
C_node1node56_wide_t5,0.0,node1exit_node56source,C,wide,node1node56,5.0
C_node1node63_timber_t0,0.0,node1exit_node63source,C,timber,node1node63,0.0
C_node1node63_timber_t1,0.0,node1exit_node63source,C,timber,node1node63,1.0
