variable,value,node_type_info,action,road_type,edge,period
C_node2node37_timber_t1,1.0,node2transit_node37source,C,timber,node2node37,1.0
C_node3node36_timber_t1,1.0,node3transit_node36source,C,timber,node3node36,1.0
C_node5node37_timber_t1,1.0,node5transit_node37source,C,timber,node5node37,1.0
C_node6node36_timber_t1,1.0,node6transit_node36source,C,timber,node6node36,1.0
C_node6node37_timber_t1,1.0,node6transit_node37source,C,timber,node6node37,1.0
C_node8node36_timber_t1,1.0,node8transit_node36source,C,timber,node8node36,1.0
C_node9node37_timber_t1,1.0,node9transit_node37source,C,timber,node9node37,1.0
C_node12node20_timber_t1,1.0,node12transit_node20exit,C,timber,node12node20,1.0
C_node12node34_wide_t1,1.0,node12transit_node34source,C,wide,node12node34,1.0
C_node14node34_timber_t1,1.0,node14transit_node34source,C,timber,node14node34,1.0
C_node15node34_timber_t1,1.0,node15transit_node34source,C,timber,node15node34,1.0
C_node15node34_timber_t3,1.0,node15transit_node34source,C,timber,node15node34,3.0
C_node17node36_timber_t1,1.0,node17exit_node36source,C,timber,node17node36,1.0
C_node17node37_timber_t1,1.0,node17exit_node37source,C,timber,node17node37,1.0
C_node19node36_timber_t1,1.0,node19transit_node36source,C,timber,node19node36,1.0
C_node19node37_timber_t1,1.0,node19transit_node37source,C,timber,node19node37,1.0
C_node21node36_timber_t1,1.0,node21exit_node36source,C,timber,node21node36,1.0
C_node21node37_timber_t1,1.0,node21exit_node37source,C,timber,node21node37,1.0
C_node22node37_timber_t1,1.0,node22exit_node37source,C,timber,node22node37,1.0
C_node23node37_timber_t1,1.0,node23exit_node37source,C,timber,node23node37,1.0
M_node2node37_timber_t2,1.0,node2transit_node37source,M,timber,node2node37,2.0
M_node2node37_timber_t3,1.0,node2transit_node37source,M,timber,node2node37,3.0
M_node2node37_wide_t5,1.0,node2transit_node37source,M,wide,node2node37,5.0
M_node3node36_timber_t2,1.0,node3transit_node36source,M,timber,node3node36,2.0
M_node3node36_timber_t3,1.0,node3transit_node36source,M,timber,node3node36,3.0
M_node3node36_timber_t4,1.0,node3transit_node36source,M,timber,node3node36,4.0
M_node3node36_timber_t5,1.0,node3transit_node36source,M,timber,node3node36,5.0
M_node5node37_timber_t2,1.0,node5transit_node37source,M,timber,node5node37,2.0
M_node5node37_timber_t3,1.0,node5transit_node37source,M,timber,node5node37,3.0
M_node5node37_timber_t4,1.0,node5transit_node37source,M,timber,node5node37,4.0
M_node5node37_timber_t5,1.0,node5transit_node37source,M,timber,node5node37,5.0
M_node6node36_timber_t2,1.0,node6transit_node36source,M,timber,node6node36,2.0
M_node6node36_timber_t3,1.0,node6transit_node36source,M,timber,node6node36,3.0
M_node6node36_timber_t4,1.0,node6transit_node36source,M,timber,node6node36,4.0
M_node6node36_timber_t5,1.0,node6transit_node36source,M,timber,node6node36,5.0
M_node6node37_wide_t3,1.0,node6transit_node37source,M,wide,node6node37,3.0
M_node6node37_wide_t4,1.0,node6transit_node37source,M,wide,node6node37,4.0
M_node6node37_wide_t5,1.0,node6transit_node37source,M,wide,node6node37,5.0
M_node8node36_timber_t2,1.0,node8transit_node36source,M,timber,node8node36,2.0
M_node8node36_wide_t4,1.0,node8transit_node36source,M,wide,node8node36,4.0
M_node8node36_wide_t5,1.0,node8transit_node36source,M,wide,node8node36,5.0
M_node9node37_timber_t2,1.0,node9transit_node37source,M,timber,node9node37,2.0
M_node9node37_timber_t3,1.0,node9transit_node37source,M,timber,node9node37,3.0
M_node9node37_timber_t4,1.0,node9transit_node37source,M,timber,node9node37,4.0
M_node12node20_timber_t2,1.0,node12transit_node20exit,M,timber,node12node20,2.0
M_node12node20_timber_t3,1.0,node12transit_node20exit,M,timber,node12node20,3.0
M_node12node20_timber_t4,1.0,node12transit_node20exit,M,timber,node12node20,4.0
M_node12node20_timber_t5,1.0,node12transit_node20exit,M,timber,node12node20,5.0
M_node12node34_wide_t2,1.0,node12transit_node34source,M,wide,node12node34,2.0
M_node12node34_wide_t3,1.0,node12transit_node34source,M,wide,node12node34,3.0
M_node12node34_wide_t4,1.0,node12transit_node34source,M,wide,node12node34,4.0
M_node12node34_wide_t5,1.0,node12transit_node34source,M,wide,node12node34,5.0
M_node14node34_timber_t2,1.0,node14transit_node34source,M,timber,node14node34,2.0
M_node17node36_timber_t2,1.0,node17exit_node36source,M,timber,node17node36,2.0
M_node17node36_timber_t3,1.0,node17exit_node36source,M,timber,node17node36,3.0
M_node17node36_timber_t4,1.0,node17exit_node36source,M,timber,node17node36,4.0
M_node17node37_timber_t2,1.0,node17exit_node37source,M,timber,node17node37,2.0
M_node17node37_wide_t4,1.0,node17exit_node37source,M,wide,node17node37,4.0
M_node17node37_wide_t5,1.0,node17exit_node37source,M,wide,node17node37,5.0
M_node19node36_wide_t3,1.0,node19transit_node36source,M,wide,node19node36,3.0
M_node19node36_wide_t4,1.0,node19transit_node36source,M,wide,node19node36,4.0
M_node19node36_wide_t5,1.0,node19transit_node36source,M,wide,node19node36,5.0
M_node19node37_timber_t2,1.0,node19transit_node37source,M,timber,node19node37,2.0
M_node19node37_wide_t4,1.0,node19transit_node37source,M,wide,node19node37,4.0
M_node19node37_wide_t5,1.0,node19transit_node37source,M,wide,node19node37,5.0
M_node21node36_timber_t2,1.0,node21exit_node36source,M,timber,node21node36,2.0
M_node21node36_timber_t3,1.0,node21exit_node36source,M,timber,node21node36,3.0
M_node21node36_wide_t5,1.0,node21exit_node36source,M,wide,node21node36,5.0
M_node21node37_timber_t2,1.0,node21exit_node37source,M,timber,node21node37,2.0
M_node21node37_timber_t3,1.0,node21exit_node37source,M,timber,node21node37,3.0
M_node21node37_wide_t5,1.0,node21exit_node37source,M,wide,node21node37,5.0
M_node22node37_timber_t2,1.0,node22exit_node37source,M,timber,node22node37,2.0
M_node22node37_timber_t3,1.0,node22exit_node37source,M,timber,node22node37,3.0
M_node22node37_timber_t4,1.0,node22exit_node37source,M,timber,node22node37,4.0
M_node23node37_timber_t2,1.0,node23exit_node37source,M,timber,node23node37,2.0
M_node23node37_wide_t4,1.0,node23exit_node37source,M,wide,node23node37,4.0
M_node23node37_wide_t5,1.0,node23exit_node37source,M,wide,node23node37,5.0
U_node2node37_t4,1.0,node2transit_node37source,U,,node2node37,4.0
U_node6node37_t2,1.0,node6transit_node37source,U,,node6node37,2.0
U_node8node36_t3,1.0,node8transit_node36source,U,,node8node36,3.0
U_node9node37_t5,1.0,node9transit_node37source,U,,node9node37,5.0
U_node17node36_t5,1.0,node17exit_node36source,U,,node17node36,5.0
U_node17node37_t3,1.0,node17exit_node37source,U,,node17node37,3.0
U_node19node36_t2,1.0,node19transit_node36source,U,,node19node36,2.0
U_node19node37_t3,1.0,node19transit_node37source,U,,node19node37,3.0
U_node21node36_t4,1.0,node21exit_node36source,U,,node21node36,4.0
U_node21node37_t4,1.0,node21exit_node37source,U,,node21node37,4.0
U_node22node37_t5,1.0,node22exit_node37source,U,,node22node37,5.0
U_node23node37_t3,1.0,node23exit_node37source,U,,node23node37,3.0
flow_timber_node37node17_t1,1.0,node37source_node17exit,flow,timber,node37node17,1.0
flow_timber_node37node17_t3,1.0,node37source_node17exit,flow,timber,node37node17,3.0
flow_timber_node37node17_t4,1.0,node37source_node17exit,flow,timber,node37node17,4.0
flow_timber_node37node17_t5,1.0,node37source_node17exit,flow,timber,node37node17,5.0
flow_timber_node37node23_t2,1.0,node37source_node23exit,flow,timber,node37node23,2.0
flow_timber_node36node17_t1,1.0,node36source_node17exit,flow,timber,node36node17,1.0
flow_timber_node36node17_t2,1.0,node36source_node17exit,flow,timber,node36node17,2.0
flow_timber_node36node17_t3,1.0,node36source_node17exit,flow,timber,node36node17,3.0
flow_timber_node36node17_t4,1.0,node36source_node17exit,flow,timber,node36node17,4.0
flow_timber_node36node17_t5,1.0,node36source_node17exit,flow,timber,node36node17,5.0
flow_timber_node12node20_t1,1.0,node12transit_node20exit,flow,timber,node12node20,1.0
flow_timber_node12node20_t2,1.0,node12transit_node20exit,flow,timber,node12node20,2.0
